Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto;
673;33;Del Giro;77851550-4;IMPORTADORA EXPORTADORA E INVERSION;8324;15-11-2017;15-11-2017 17:47;0;44900;8531;;;53431;;;;;0;;;;;
674;33;Del Giro;76060707-K;INVERSIONES LOS ALPES LIMITADA;1459;15-11-2017;15-11-2017 17:50;0;156613;29757;;;186370;;;;;0;;;;;
675;33;Del Giro;79995520-2;SOC. COMERCIAL SAN JORGE LTDA.;38482;15-11-2017;15-11-2017 17:34;0;22944;4359;;;27303;;;;;0;;;;;
676;33;Del Giro;96979380-6;IMPORTADORA Y EXPORTADORA CONO ESTE S A;6430;15-11-2017;15-11-2017 17:54;0;91990;17478;;;109468;;;;;0;;;;;
677;33;Del Giro;96979380-6;IMPORTADORA Y EXPORTADORA CONO ESTE S A;6425;15-11-2017;15-11-2017 17:35;0;27490;5223;;;32713;;;;;0;;;;;
678;33;Del Giro;96979380-6;IMPORTADORA Y EXPORTADORA CONO ESTE S A;6431;15-11-2017;15-11-2017 17:57;0;96080;18255;;;114335;;;;;0;;;;;
679;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;248422;15-11-2017;15-11-2017 18:00;0;217330;41293;;;258623;;;;;0;;;;;
680;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;248423;15-11-2017;15-11-2017 18:00;0;244622;46478;;;291100;;;;;0;;;;;
681;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;248424;15-11-2017;15-11-2017 18:00;0;38039;7227;;;45266;;;;;0;;;;;
682;33;Del Giro;79995520-2;SOC. COMERCIAL SAN JORGE LTDA.;38483;15-11-2017;15-11-2017 17:42;0;22944;4359;;;27303;;;;;0;;;;;
683;34;Del Giro;88446500-1;STARCO S.A.;207688;15-11-2017;15-11-2017 17:45;748484;0;0;;;748484;;;;;0;;;;;
684;33;Del Giro;96979380-6;IMPORTADORA Y EXPORTADORA CONO ESTE S A;6427;15-11-2017;15-11-2017 17:47;0;163960;31152;;;195112;;;;;0;;;;;
685;34;Del Giro;78437680-K;PINEDA SALGADO Y COMPANIA LIMITADA;1041;15-11-2017;15-11-2017 17:49;2600000;0;0;;;2600000;;;;;0;;;;;
686;33;Del Giro;96979380-6;IMPORTADORA Y EXPORTADORA CONO ESTE S A;6428;15-11-2017;15-11-2017 17:50;0;91990;17478;;;109468;;;;;0;;;;;
687;33;Del Giro;96979380-6;IMPORTADORA Y EXPORTADORA CONO ESTE S A;6429;15-11-2017;15-11-2017 17:52;0;28990;5508;;;34498;;;;;0;;;;;
688;33;Del Giro;52000448-3;MARIA LUGARDI TORRES CANTO EIRL;178;15-11-2017;15-11-2017 18:36;0;20000;3800;;;23800;;;;;0;;;;;
689;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;248468;15-11-2017;15-11-2017 18:12;0;93194;17707;;;110901;;;;;0;;;;;
690;33;Del Giro;52000448-3;MARIA LUGARDI TORRES CANTO EIRL;179;15-11-2017;15-11-2017 18:43;0;30000;5700;;;35700;;;;;0;;;;;
691;33;Del Giro;96918300-5;DIFOR CHILE S.A.;176456;15-11-2017;15-11-2017 18:16;0;142390;27054;;;169444;;;;;0;;;;;
692;33;Del Giro;96792430-K;SODIMAC S.A.;86241759;15-11-2017;15-11-2017 18:49;0;40017;7603;;;47620;;;;;0;;;;;
693;33;Del Giro;76265681-7;DISTRIBUIDORA SAN JAVIER S.A.;33300;15-11-2017;15-11-2017 18:24;0;3302;627;;;6000;;;;;0;;35;2071;0;
694;33;Del Giro;76108530-1;SOC COMERCIAL PEDRAZA Y GONZALEZ LTDA.;1725;15-11-2017;15-11-2017 18:32;0;18000;3420;;;21420;;;;;0;;;;;
695;33;Del Giro;96604460-8;Ecolab S.A;1271287;16-11-2017;15-11-2017 18:46;0;37740;7171;;;44911;;;;;0;;;;;
696;33;Del Giro;81201000-K;CENCOSUD RETAIL S.A.;7936881;15-11-2017;15-11-2017 19:29;0;117638;22352;;;139990;;;;;0;;;;;
697;33;Del Giro;78701740-1;WURTH CHILE LIMITADA;773199;15-11-2017;15-11-2017 19:33;0;193718;36806;;;230524;;;;;0;;;;;
698;33;Del Giro;76245828-4;Porsche Chile SpA;1206286;15-11-2017;15-11-2017 19:48;0;238274;45272;;;283546;;;;;0;;;;;
699;33;Del Giro;76245828-4;Porsche Chile SpA;1206296;15-11-2017;15-11-2017 20:04;0;238274;45272;;;283546;;;;;0;;;;;
700;33;Del Giro;76245828-4;Porsche Chile SpA;1206303;15-11-2017;15-11-2017 20:18;0;134405;25537;;;159942;;;;;0;;;;;
701;33;Del Giro;76246364-4;COMERCIAL AG LTDA.;7061;15-11-2017;15-11-2017 20:23;0;17371;3300;;;30001;;;;;0;;35;9330;0;
702;33;Del Giro;96963440-6;NUEVOSUR S.A.;1171820;15-11-2017;15-11-2017 21:05;0;83304;15828;;;99132;;;;;0;;;;;
703;33;Del Giro;9708468-8;ALEX PATRICIO MUNOZ AGUAYO;159;15-11-2017;15-11-2017 22:13;0;80000;15200;;;95200;;;;;0;;;;;
704;33;Del Giro;9708468-8;ALEX PATRICIO MUNOZ AGUAYO;160;15-11-2017;15-11-2017 22:19;0;25000;4750;;;29750;;;;;0;;;;;
705;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;354947;15-11-2017;15-11-2017 23:29;0;26990294;5128156;;;32118450;;;;;0;;;;;
706;33;Del Giro;76680321-0;COMERCIAL Y EVENTOS TECNOMAC LIMITADA;48;15-11-2017;15-11-2017 23:31;0;463500;88065;;;551565;;;;;0;;;;;
707;61;Del Giro;76680321-0;COMERCIAL Y EVENTOS TECNOMAC LIMITADA;5;15-11-2017;15-11-2017 23:39;0;449595;85423;;;535018;;;;;0;;;;;
708;33;Del Giro;7308655-8;Augusto Reinaldo Wikee Reyes;14274;15-11-2017;16-11-2017 1:52;0;13866;2634;;;16500;;;;;0;;;;;
709;33;Del Giro;7308655-8;Augusto Reinaldo Wikee Reyes;14288;15-11-2017;16-11-2017 1:52;0;294;56;;;350;;;;;0;;;;;
710;33;Del Giro;7308655-8;Augusto Reinaldo Wikee Reyes;14289;15-11-2017;16-11-2017 1:52;0;13445;2555;;;16000;;;;;0;;;;;
711;33;Del Giro;76005843-2;South Pacific Motor Chile S.A;81220;16-11-2017;16-11-2017 8:39;0;7572857;1438843;;;9011700;;;;;0;;;;;
712;33;Del Giro;76154840-9;COMERCIAL ROPULLI LTDA.;15531;15-11-2017;16-11-2017 9:02;0;3613;686;;;4299;;;;;0;;;;;
713;33;Del Giro;78772610-0;MECHSNER Y COMPANIA LIMITADA;4003;16-11-2017;16-11-2017 9:17;0;1507440;286414;;;1793854;;;;;0;;;;;
714;33;Del Giro;78772610-0;MECHSNER Y COMPANIA LIMITADA;4004;16-11-2017;16-11-2017 9:17;0;104250;19808;;;124058;;;;;0;;;;;
715;33;Del Giro;76245828-4;Porsche Chile SpA;1230031;16-11-2017;16-11-2017 9:22;0;8781;1668;;;10449;;;;;0;;;;;
716;33;Del Giro;76040171-4;SKBergé Logística S.A.;82312;16-11-2017;16-11-2017 9:29;0;668779;127068;;;795847;;;;;0;;;;;
717;33;Del Giro;88983600-8;Gtd Teleductos S.A.;970920;15-11-2017;16-11-2017 9:54;0;1184425;225041;;;1409466;;;;;0;;;;;
718;33;Del Giro;76245828-4;Porsche Chile SpA;1230064;16-11-2017;16-11-2017 9:52;0;87;17;;;104;;;;;0;;;;;
719;33;Del Giro;76153144-1;HOTELERA e INMOBILIARIA NUEVA LTDA;17261;16-11-2017;16-11-2017 10:46;0;44000;8360;;;52360;;;;;0;;;;;
720;33;Del Giro;96555640-0;Comercial Itala S.A.;211574;16-11-2017;16-11-2017 10:56;0;380167;72232;;;452399;;;;;0;;;;;
721;33;Del Giro;96555640-0;Comercial Itala S.A.;211575;16-11-2017;16-11-2017 10:56;0;232698;44213;;;276911;;;;;0;;;;;
722;33;Del Giro;96555640-0;Comercial Itala S.A.;211576;16-11-2017;16-11-2017 10:56;0;110823;21056;;;131879;;;;;0;;;;;
723;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;354982;16-11-2017;16-11-2017 11:01;0;20526008;3899942;;;24425950;;;;;0;;;;;
724;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;248491;16-11-2017;16-11-2017 10:46;0;324219;61602;;;385821;;;;;0;;;;;
725;33;Del Giro;81605600-4;ABRAHAM ZEDAN E HIJOS LIMITADA;37855;14-11-2017;16-11-2017 11:15;0;79076;15024;;;94100;;;;;0;;;;;
726;33;Del Giro;8635748-8;JUAN ENRIQUE PONCE LAGOS;9836;16-11-2017;16-11-2017 11:02;0;43950;8350;;;52300;;;;;0;;;;;
727;33;Del Giro;76369079-2;RHINOR CHILE SPA;2772;16-11-2017;16-11-2017 11:25;0;643500;122265;;;765765;;;;;0;;;;;
728;33;Del Giro;76386751-K;COMERCIALIZADORA DISTRIBUIDORA E INVERSORA CONO ESTE LTDA.;752;16-11-2017;16-11-2017 11:07;0;212490;40373;;;252863;;;;;0;;;;;
729;33;Del Giro;88811100-K;COMERCIALIZADORA VITEPAL HERMANOS LTDA;37328;16-11-2017;16-11-2017 11:10;0;240000;45600;;;285600;;;;;0;;;;;
730;33;Del Giro;76321463-K;IMPORTADORA DISTRIBUIDORA Y COMERCIALIZADORA FULL IMPACTO LIMITADA;2797;15-11-2017;16-11-2017 11:39;0;35042;6658;;;41700;;;;;0;;;;;
731;33;Del Giro;76386751-K;COMERCIALIZADORA DISTRIBUIDORA E INVERSORA CONO ESTE LTDA.;753;16-11-2017;16-11-2017 11:13;0;99990;18998;;;118988;;;;;0;;;;;
732;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362263;16-11-2017;16-11-2017 11:13;0;338527;64320;;;402847;;;;;0;;;;;
733;33;Del Giro;8409087-5;IVAN ANDRES SAAVEDRA VARGAS;396;16-11-2017;16-11-2017 11:47;0;160000;30400;;;190400;;;;;0;;;;;
734;33;Del Giro;78701740-1;WURTH CHILE LIMITADA;773308;16-11-2017;16-11-2017 11:23;0;11300;2147;;;13447;;;;;0;;;;;
735;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127024;16-11-2017;16-11-2017 11:51;0;194172;36893;;;231065;;;;;0;;;;;
736;33;Del Giro;78557650-0;CANDIA Y CIA LIMITADA;8644;16-11-2017;16-11-2017 11:24;0;37815;7185;;;45000;;;;;0;;;;;
737;34;Del Giro;77708900-5;ESTABLECIMIENTO EDUCACIONAL EL RINCON DE LA TIA PELU SPA;764;16-11-2017;16-11-2017 11:55;200000;0;0;;;200000;;;;;0;;;;;
738;33;Del Giro;76245828-4;Porsche Chile SpA;1230119;16-11-2017;16-11-2017 11:30;0;26448;5025;;;31473;;;;;0;;;;;
739;33;Del Giro;77112130-6;Caorsi Impresores y Compañía Ltda;19957;16-11-2017;16-11-2017 11:43;0;29000;5510;;;34510;;;;;0;;;;;
740;33;Del Giro;76320385-9;ASESORIAS ISC GROUP LIMITADA;93;16-11-2017;16-11-2017 12:25;0;256050;48650;;;304700;;;;;0;;;;;
741;33;Del Giro;96555640-0;Comercial Itala S.A.;194985;16-11-2017;16-11-2017 12:30;0;341415;64869;;;406284;;;;;0;;;;;
742;33;Del Giro;96565660-K;HOTELERA PRESIDENTE S.A.;3754;16-11-2017;16-11-2017 11:58;0;109800;20862;;;130662;;;;;0;;;;;
743;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155274;16-11-2017;16-11-2017 12:30;0;161393;30665;;;192058;;;;;0;;;;;
744;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155275;16-11-2017;16-11-2017 12:30;0;244093;46378;;;290471;;;;;0;;;;;
745;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155276;16-11-2017;16-11-2017 12:30;0;100450;19086;;;119536;;;;;0;;;;;
746;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155277;16-11-2017;16-11-2017 12:30;0;80691;15331;;;96022;;;;;0;;;;;
747;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155278;16-11-2017;16-11-2017 12:30;0;224393;42635;;;267028;;;;;0;;;;;
748;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155279;16-11-2017;16-11-2017 12:30;0;23801;4522;;;28323;;;;;0;;;;;
749;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155280;16-11-2017;16-11-2017 12:30;0;91570;17398;;;108968;;;;;0;;;;;
750;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155281;16-11-2017;16-11-2017 12:30;0;513366;97540;;;610906;;;;;0;;;;;
751;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155282;16-11-2017;16-11-2017 12:30;0;612058;116291;;;728349;;;;;0;;;;;
752;33;Del Giro;76245828-4;Porsche Chile SpA;1206318;16-11-2017;16-11-2017 12:33;0;296981;56426;;;353407;;;;;0;;;;;
753;33;Del Giro;76245828-4;Porsche Chile SpA;1206319;16-11-2017;16-11-2017 12:33;0;296981;56426;;;353407;;;;;0;;;;;
754;33;Del Giro;76509490-9;INVERSIONES RS LTDA.;2575;16-11-2017;16-11-2017 12:37;0;131700;25023;;;156723;;;;;0;;;;;
755;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;248539;16-11-2017;16-11-2017 12:41;0;683165;129801;;;812966;;;;;0;;;;;
756;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;248542;16-11-2017;16-11-2017 12:41;0;119558;22716;;;142274;;;;;0;;;;;
757;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;248543;16-11-2017;16-11-2017 12:44;0;767454;145816;;;913270;;;;;0;;;;;
758;33;Del Giro;76545616-9;INVERSIONES GASTRONOMIA Y HOTELERA CALDERON Y COMPANIA LIMITADA;2591;16-11-2017;16-11-2017 12:49;0;302522;57479;;;360001;;;;;0;;;;;
759;33;Del Giro;76245828-4;Porsche Chile SpA;1230157;16-11-2017;16-11-2017 12:51;0;89269;16961;;;106230;;;;;0;;;;;
760;33;Del Giro;81915900-9;COOP DE SERVICIOS DE DUENOS DE AUTOTOBUS;94390;16-11-2017;16-11-2017 13:05;0;8114;1542;;;10822;;;;;0;;28;1166;1;
761;33;Del Giro;76245828-4;Porsche Chile SpA;1230164;16-11-2017;16-11-2017 13:07;0;215877;41017;;;256894;;;;;0;;;;;
762;33;Del Giro;76245828-4;Porsche Chile SpA;1206317;16-11-2017;16-11-2017 12:33;0;296981;56426;;;353407;;;;;0;;;;;
763;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231568;16-11-2017;16-11-2017 13:11;0;11636723;2210977;;;13847700;;;;;0;;;;;
764;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231571;16-11-2017;16-11-2017 13:11;0;12859916;2443384;;;15303300;;;;;0;;;;;
765;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231569;16-11-2017;16-11-2017 13:11;0;9155126;1739474;;;10894600;;;;;0;;;;;
766;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231570;16-11-2017;16-11-2017 13:11;0;6779700;1288143;;;8067843;;;;;0;;;;;
767;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231572;16-11-2017;16-11-2017 13:11;0;12825882;2436918;;;15262800;;;;;0;;;;;
768;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231573;16-11-2017;16-11-2017 13:11;0;11639496;2211504;;;13851000;;;;;0;;;;;
769;33;Del Giro;76245828-4;Porsche Chile SpA;1206315;16-11-2017;16-11-2017 12:33;0;296981;56426;;;353407;;;;;0;;;;;
770;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231574;16-11-2017;16-11-2017 13:11;0;9471092;1799507;;;11270599;;;;;0;;;;;
771;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231575;16-11-2017;16-11-2017 13:11;0;7103949;1349750;;;8453699;;;;;0;;;;;
772;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231576;16-11-2017;16-11-2017 13:11;0;7305882;1388118;;;8694000;;;;;0;;;;;
773;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231578;16-11-2017;16-11-2017 13:11;0;10162941;1930959;;;12093900;;;;;0;;;;;
774;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231577;16-11-2017;16-11-2017 13:11;0;5404034;1026766;;;6430800;;;;;0;;;;;
775;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231581;16-11-2017;16-11-2017 13:11;0;7305882;1388118;;;8694000;;;;;0;;;;;
776;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231582;16-11-2017;16-11-2017 13:11;0;5404034;1026766;;;6430800;;;;;0;;;;;
777;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231579;16-11-2017;16-11-2017 13:11;0;5995462;1139138;;;7134600;;;;;0;;;;;
778;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231583;16-11-2017;16-11-2017 13:11;0;14135294;2685706;;;16821000;;;;;0;;;;;
779;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231585;16-11-2017;16-11-2017 13:11;0;5995462;1139138;;;7134600;;;;;0;;;;;
780;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231580;16-11-2017;16-11-2017 13:11;0;5404034;1026766;;;6430800;;;;;0;;;;;
781;33;Del Giro;76245828-4;Porsche Chile SpA;1206316;16-11-2017;16-11-2017 12:33;0;296981;56426;;;353407;;;;;0;;;;;
782;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231584;16-11-2017;16-11-2017 13:11;0;12395798;2355202;;;14751000;;;;;0;;;;;
783;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231587;16-11-2017;16-11-2017 13:11;0;7305882;1388118;;;8694000;;;;;0;;;;;
784;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231586;16-11-2017;16-11-2017 13:11;0;9155126;1739474;;;10894600;;;;;0;;;;;
785;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231589;16-11-2017;16-11-2017 13:11;0;19280672;3663328;;;22944000;;;;;0;;;;;
786;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231588;16-11-2017;16-11-2017 13:11;0;14931000;2836890;;;17767890;;;;;0;;;;;
787;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231590;16-11-2017;16-11-2017 13:11;0;9501513;1805287;;;11306800;;;;;0;;;;;
788;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231593;16-11-2017;16-11-2017 13:11;0;7305882;1388118;;;8694000;;;;;0;;;;;
789;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231591;16-11-2017;16-11-2017 13:11;0;13521681;2569119;;;16090800;;;;;0;;;;;
790;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231592;16-11-2017;16-11-2017 13:11;0;7260252;1379448;;;8639700;;;;;0;;;;;
791;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231596;16-11-2017;16-11-2017 13:11;0;14210588;2700012;;;16910600;;;;;0;;;;;
792;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231597;16-11-2017;16-11-2017 13:11;0;10815798;2055002;;;12870800;;;;;0;;;;;
793;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231599;16-11-2017;16-11-2017 13:11;0;5462773;1037927;;;6500700;;;;;0;;;;;
794;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231594;16-11-2017;16-11-2017 13:11;0;5404034;1026766;;;6430800;;;;;0;;;;;
795;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231600;16-11-2017;16-11-2017 13:11;0;7651009;1453692;;;9104701;;;;;0;;;;;
796;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231595;16-11-2017;16-11-2017 13:11;0;5853530;1112171;;;6965701;;;;;0;;;;;
797;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231598;16-11-2017;16-11-2017 13:11;0;6713193;1275507;;;7988700;;;;;0;;;;;
798;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231601;16-11-2017;16-11-2017 13:11;0;17577000;3339630;;;20916630;;;;;0;;;;;
799;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231602;16-11-2017;16-11-2017 13:11;0;9155126;1739474;;;10894600;;;;;0;;;;;
800;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231604;16-11-2017;16-11-2017 13:11;0;7305882;1388118;;;8694000;;;;;0;;;;;
801;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231603;16-11-2017;16-11-2017 13:11;0;13121597;2493103;;;15614700;;;;;0;;;;;
802;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231606;16-11-2017;16-11-2017 13:11;0;14135294;2685706;;;16821000;;;;;0;;;;;
803;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231607;16-11-2017;16-11-2017 13:11;0;11743530;2231271;;;13974801;;;;;0;;;;;
804;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231605;16-11-2017;16-11-2017 13:11;0;8311765;1579235;;;9891000;;;;;0;;;;;
805;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231609;16-11-2017;16-11-2017 13:11;0;11089664;2107036;;;13196700;;;;;0;;;;;
806;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231608;16-11-2017;16-11-2017 13:11;0;7025798;1334902;;;8360700;;;;;0;;;;;
807;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231610;16-11-2017;16-11-2017 13:11;0;5404034;1026766;;;6430800;;;;;0;;;;;
808;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231611;16-11-2017;16-11-2017 13:11;0;23437815;4453185;;;27891000;;;;;0;;;;;
809;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;231612;16-11-2017;16-11-2017 13:11;0;13199748;2507952;;;15707700;;;;;0;;;;;
810;33;Del Giro;84265600-1;COMERCIAL PIO NONO LIMITADA;37284;16-11-2017;16-11-2017 13:13;0;29412;5588;;;35000;;;;;0;;;;;
811;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;248540;16-11-2017;16-11-2017 12:41;0;80545;15304;;;95849;;;;;0;;;;;
812;61;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;1981;16-11-2017;16-11-2017 13:25;0;6021000;1143990;;;7164990;;;;;0;;;;;
813;33;Del Giro;77663150-7;HOTELERA DIEGO DE ALMAGRO LTDA;530363;16-11-2017;16-11-2017 12:49;0;221200;42028;;;263228;;;;;0;;;;;
814;33;Del Giro;76545616-9;INVERSIONES GASTRONOMIA Y HOTELERA CALDERON Y COMPANIA LIMITADA;2592;16-11-2017;16-11-2017 12:56;0;224370;42630;;;267000;;;;;0;;;;;
815;33;Del Giro;76245828-4;Porsche Chile SpA;1230172;16-11-2017;16-11-2017 13:39;0;598295;113676;;;711971;;;;;0;;;;;
816;33;Del Giro;79690930-7;AUTOMOTORA GOMA LIMITADA;8769;16-11-2017;16-11-2017 13:06;0;125111;23771;;;148882;;;;;0;;;;;
817;33;Del Giro;96889980-5;SERVITUR HOTELES S A;6749;16-11-2017;16-11-2017 13:18;0;70000;13300;;;83300;;;;;0;;;;;
818;33;Del Giro;76245828-4;Porsche Chile SpA;1230167;16-11-2017;16-11-2017 13:20;0;17042;3238;;;20280;;;;;0;;;;;
819;33;Del Giro;76245828-4;Porsche Chile SpA;1230183;16-11-2017;16-11-2017 13:53;0;181866;34555;;;216421;;;;;0;;;;;
820;33;Del Giro;12655195-9;MITCHEL BELISARIO ARANCIBIA NAVIA;355;16-11-2017;16-11-2017 14:01;0;237500;45125;;;282625;;;;;0;;;;;
821;33;Del Giro;93435000-6;Citroën Chile S.A.C;97115;16-11-2017;16-11-2017 14:02;0;229359;43578;;;272937;;;;;0;;;;;
822;33;Del Giro;76245828-4;Porsche Chile SpA;1230175;16-11-2017;16-11-2017 13:49;0;156793;29791;;;186584;;;;;0;;;;;
823;33;Del Giro;96364000-5;MMC Chile S.A.;435744;16-11-2017;16-11-2017 14:11;0;7200;1368;;;8568;;;;;0;;;;;
824;33;Del Giro;96364000-5;MMC Chile S.A.;435745;16-11-2017;16-11-2017 14:11;0;38587;7332;;;45919;;;;;0;;;;;
825;33;Del Giro;96364000-5;MMC Chile S.A.;435746;16-11-2017;16-11-2017 14:11;0;49080;9325;;;58405;;;;;0;;;;;
826;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362304;16-11-2017;16-11-2017 14:12;0;722086;137196;;;859282;;;;;0;;;;;
827;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362307;16-11-2017;16-11-2017 14:12;0;620168;117832;;;738000;;;;;0;;;;;
828;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362305;16-11-2017;16-11-2017 14:12;0;705000;133950;;;838950;;;;;0;;;;;
829;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362306;16-11-2017;16-11-2017 14:12;0;756000;143640;;;899640;;;;;0;;;;;
830;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127060;16-11-2017;16-11-2017 14:15;0;120721;22937;;;143658;;;;;0;;;;;
831;33;Del Giro;76245828-4;Porsche Chile SpA;1230186;16-11-2017;16-11-2017 13:59;0;263680;50099;;;313779;;;;;0;;;;;
832;33;Del Giro;96931150-K;KIA CHILE S.A.;504765;16-11-2017;16-11-2017 14:16;0;5923;1125;;;7048;;;;;0;;;;;
833;33;Del Giro;93297000-7;SUBARU CHILE S.A.;166040;16-11-2017;16-11-2017 14:16;0;83524;15870;;;99394;;;;;0;;;;;
834;33;Del Giro;76245828-4;Porsche Chile SpA;1230196;16-11-2017;16-11-2017 14:21;0;278972;53005;;;331977;;;;;0;;;;;
835;33;Del Giro;76033847-8;SKBTT S.A.;76133;16-11-2017;16-11-2017 14:14;0;73353;13937;;;87290;;;;;0;;;;;
836;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127064;16-11-2017;16-11-2017 14:19;0;408839;77679;;;486518;;;;;0;;;;;
837;33;Del Giro;76245828-4;Porsche Chile SpA;1230198;16-11-2017;16-11-2017 14:21;0;178235;33865;;;212100;;;;;0;;;;;
838;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127065;16-11-2017;16-11-2017 14:21;0;142863;27144;;;170007;;;;;0;;;;;
839;33;Del Giro;96931150-K;KIA CHILE S.A.;504773;16-11-2017;16-11-2017 14:35;0;98279;18673;;;116952;;;;;0;;;;;
840;33;Del Giro;93297000-7;SUBARU CHILE S.A.;164024;16-11-2017;16-11-2017 14:39;0;8566;1628;;;10194;;;;;0;;;;;
841;33;Del Giro;96931150-K;KIA CHILE S.A.;504778;16-11-2017;16-11-2017 14:39;0;74354;14127;;;88481;;;;;0;;;;;
842;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;248552;16-11-2017;16-11-2017 14:47;0;61500;11685;;;73185;;;;;0;;;;;
